country,date,confirmed,recovered,deaths,first_date,population,density,median_age,urban_population,confirmed_change,deaths_change,recovered_change,days_since_first_100_cases
Sweden,3/23/20,2046,16,25,3/6/20,10099265,25,41,0.88,115,4,0,17
Sweden,2/14/20,1,0,0,3/6/20,10099265,25,41,0.88,0,0,0,-21
Sweden,2/19/20,1,0,0,3/6/20,10099265,25,41,0.88,0,0,0,-16
Sweden,2/24/20,1,0,0,3/6/20,10099265,25,41,0.88,0,0,0,-11
Sweden,2/22/20,1,0,0,3/6/20,10099265,25,41,0.88,0,0,0,-13
Sweden,3/4/20,35,0,0,3/6/20,10099265,25,41,0.88,14,0,0,-2
Sweden,3/25/20,2526,16,62,3/6/20,10099265,25,41,0.88,240,26,0,19
Sweden,3/18/20,1279,1,10,3/6/20,10099265,25,41,0.88,89,3,0,12
Sweden,2/20/20,1,0,0,3/6/20,10099265,25,41,0.88,0,0,0,-15
Sweden,3/1/20,14,0,0,3/6/20,10099265,25,41,0.88,2,0,0,-5
South Korea,3/24/20,9037,3507,120,2/20/20,51269185,527,44,0.82,76,9,341,33
South Korea,4/11/20,10480,7243,211,2/20/20,51269185,527,44,0.82,30,3,126,51
South Korea,3/3/20,5186,30,28,2/20/20,51269185,527,44,0.82,851,0,0,12
South Korea,3/31/20,9786,5408,162,2/20/20,51269185,527,44,0.82,125,4,180,40
South Korea,4/2/20,9976,5828,169,2/20/20,51269185,527,44,0.82,89,4,261,42
South Korea,2/1/20,12,0,0,2/20/20,51269185,527,44,0.82,1,0,0,-19
South Korea,2/26/20,1261,22,12,2/20/20,51269185,527,44,0.82,284,2,0,6
South Korea,4/8/20,10384,6776,200,2/20/20,51269185,527,44,0.82,53,8,82,48
South Korea,1/24/20,2,0,0,2/20/20,51269185,527,44,0.82,1,0,0,-27
South Korea,2/17/20,30,10,0,2/20/20,51269185,527,44,0.82,1,0,1,-3
South Korea,3/7/20,7041,135,44,2/20/20,51269185,527,44,0.82,448,2,0,16
South Korea,2/18/20,31,12,0,2/20/20,51269185,527,44,0.82,1,0,2,-2
South Korea,3/18/20,8413,1540,84,2/20/20,51269185,527,44,0.82,93,3,133,27
South Korea,2/7/20,24,1,0,2/20/20,51269185,527,44,0.82,1,0,1,-13
South Korea,2/10/20,27,3,0,2/20/20,51269185,527,44,0.82,2,0,0,-10
South Korea,3/6/20,6593,135,42,2/20/20,51269185,527,44,0.82,505,7,94,15
South Korea,3/9/20,7478,135,53,2/20/20,51269185,527,44,0.82,164,3,0,18
South Korea,2/2/20,15,0,0,2/20/20,51269185,527,44,0.82,3,0,0,-18
South Korea,1/28/20,4,0,0,2/20/20,51269185,527,44,0.82,0,0,0,-23
South Korea,2/11/20,28,3,0,2/20/20,51269185,527,44,0.82,1,0,0,-9
South Korea,2/16/20,29,9,0,2/20/20,51269185,527,44,0.82,1,0,0,-4
South Korea,2/6/20,23,0,0,2/20/20,51269185,527,44,0.82,4,0,0,-14
South Korea,2/20/20,104,16,1,2/20/20,51269185,527,44,0.82,73,1,4,0
South Korea,3/1/20,3736,30,17,2/20/20,51269185,527,44,0.82,586,1,3,10
South Korea,1/27/20,4,0,0,2/20/20,51269185,527,44,0.82,1,0,0,-24
South Korea,2/5/20,19,0,0,2/20/20,51269185,527,44,0.82,3,0,0,-15
South Korea,3/29/20,9583,5033,152,2/20/20,51269185,527,44,0.82,105,8,222,38
South Korea,2/21/20,204,16,2,2/20/20,51269185,527,44,0.82,100,1,0,1
South Korea,3/11/20,7755,288,60,2/20/20,51269185,527,44,0.82,242,6,41,20
South Korea,3/30/20,9661,5228,158,2/20/20,51269185,527,44,0.82,78,6,195,39
South Korea,4/4/20,10156,6325,177,2/20/20,51269185,527,44,0.82,94,3,304,44
South Korea,3/5/20,6088,41,35,2/20/20,51269185,527,44,0.82,467,0,0,14
South Korea,3/14/20,8086,510,72,2/20/20,51269185,527,44,0.82,107,6,0,23
South Korea,1/22/20,1,0,0,2/20/20,51269185,527,44,0.82,1,0,0,-29
South Korea,1/23/20,1,0,0,2/20/20,51269185,527,44,0.82,0,0,0,-28
South Korea,2/22/20,433,16,2,2/20/20,51269185,527,44,0.82,229,0,0,2
South Korea,1/30/20,4,0,0,2/20/20,51269185,527,44,0.82,0,0,0,-21
South Korea,2/19/20,31,12,0,2/20/20,51269185,527,44,0.82,0,0,0,-1
South Korea,2/25/20,977,22,10,2/20/20,51269185,527,44,0.82,144,2,4,5
South Korea,2/27/20,1766,22,13,2/20/20,51269185,527,44,0.82,505,1,0,7
South Korea,2/28/20,2337,22,13,2/20/20,51269185,527,44,0.82,571,0,0,8
South Korea,3/22/20,8897,2909,104,2/20/20,51269185,527,44,0.82,98,2,1369,31
South Korea,3/27/20,9332,4528,139,2/20/20,51269185,527,44,0.82,91,8,384,36
South Korea,4/3/20,10062,6021,174,2/20/20,51269185,527,44,0.82,86,5,193,43
South Korea,4/6/20,10284,6598,186,2/20/20,51269185,527,44,0.82,47,3,135,46
South Korea,4/7/20,10331,6694,192,2/20/20,51269185,527,44,0.82,47,6,96,47
South Korea,3/15/20,8162,510,75,2/20/20,51269185,527,44,0.82,76,3,0,24
South Korea,3/2/20,4335,30,28,2/20/20,51269185,527,44,0.82,599,11,0,11
South Korea,3/16/20,8236,1137,75,2/20/20,51269185,527,44,0.82,74,0,627,25
South Korea,3/25/20,9137,3730,126,2/20/20,51269185,527,44,0.82,100,6,223,34
South Korea,2/12/20,28,7,0,2/20/20,51269185,527,44,0.82,0,0,4,-8
South Korea,3/17/20,8320,1407,81,2/20/20,51269185,527,44,0.82,84,6,270,26
South Korea,2/24/20,833,18,8,2/20/20,51269185,527,44,0.82,231,2,0,4
South Korea,1/26/20,3,0,0,2/20/20,51269185,527,44,0.82,1,0,0,-25
South Korea,4/1/20,9887,5567,165,2/20/20,51269185,527,44,0.82,101,3,159,41
South Korea,4/12/20,10512,7368,214,2/20/20,51269185,527,44,0.82,32,3,125,52
South Korea,2/15/20,28,9,0,2/20/20,51269185,527,44,0.82,0,0,2,-5
South Korea,1/29/20,4,0,0,2/20/20,51269185,527,44,0.82,0,0,0,-22
South Korea,2/9/20,25,3,0,2/20/20,51269185,527,44,0.82,1,0,2,-11
South Korea,2/13/20,28,7,0,2/20/20,51269185,527,44,0.82,0,0,0,-7
South Korea,3/8/20,7314,135,50,2/20/20,51269185,527,44,0.82,273,6,0,17
South Korea,3/12/20,7869,333,66,2/20/20,51269185,527,44,0.82,114,6,45,21
South Korea,3/13/20,7979,510,66,2/20/20,51269185,527,44,0.82,110,0,177,22
South Korea,2/23/20,602,18,6,2/20/20,51269185,527,44,0.82,169,4,2,3
South Korea,3/10/20,7513,247,54,2/20/20,51269185,527,44,0.82,35,1,112,19
South Korea,2/29/20,3150,27,16,2/20/20,51269185,527,44,0.82,813,3,5,9
South Korea,3/23/20,8961,3166,111,2/20/20,51269185,527,44,0.82,64,7,257,32
South Korea,2/14/20,28,7,0,2/20/20,51269185,527,44,0.82,0,0,0,-6
South Korea,3/21/20,8799,1540,102,2/20/20,51269185,527,44,0.82,147,8,0,30
South Korea,1/31/20,11,0,0,2/20/20,51269185,527,44,0.82,7,0,0,-20
South Korea,4/13/20,10537,7447,217,2/20/20,51269185,527,44,0.82,25,3,79,53
South Korea,4/14/20,10564,7534,222,2/20/20,51269185,527,44,0.82,27,5,87,54
South Korea,2/8/20,24,1,0,2/20/20,51269185,527,44,0.82,0,0,0,-12
South Korea,3/19/20,8565,1540,91,2/20/20,51269185,527,44,0.82,152,7,0,28
South Korea,4/5/20,10237,6463,183,2/20/20,51269185,527,44,0.82,81,6,138,45
South Korea,4/10/20,10450,7117,208,2/20/20,51269185,527,44,0.82,27,4,144,50
South Korea,3/20/20,8652,1540,94,2/20/20,51269185,527,44,0.82,87,3,0,29
South Korea,4/9/20,10423,6973,204,2/20/20,51269185,527,44,0.82,39,4,197,49
South Korea,2/3/20,15,0,0,2/20/20,51269185,527,44,0.82,0,0,0,-17
South Korea,1/25/20,2,0,0,2/20/20,51269185,527,44,0.82,0,0,0,-26
South Korea,2/4/20,16,0,0,2/20/20,51269185,527,44,0.82,1,0,0,-16
South Korea,3/26/20,9241,4144,131,2/20/20,51269185,527,44,0.82,104,5,414,35
South Korea,3/4/20,5621,41,35,2/20/20,51269185,527,44,0.82,435,7,11,13
South Korea,3/28/20,9478,4811,144,2/20/20,51269185,527,44,0.82,146,5,283,37
Taiwan,3/6/20,45,12,1,3/18/20,23816775,673,42,0.79,1,0,0,-12
Taiwan,2/10/20,18,1,0,3/18/20,23816775,673,42,0.79,0,0,0,-37
Taiwan,3/19/20,108,26,1,3/18/20,23816775,673,42,0.79,8,0,4,1
